,student_name,student_id,major,period,grade,passed_subject,get_subject
58,박지민,2016315599,기계공학과,7,4,"['CPE108-04', 'GEN401-00', 'AMTH2004-01', 'JP213-00', 'AR351-00', 'GEE1959-G01', 'ENV390-00', 'CPE301-08', 'GEC1102-G07', 'IS2204-00', 'CHI420-00', 'VID3015-00', 'BME403-00', 'APHY4403-00', 'GEC1102-G33', 'ME314-02', 'SWCON363-01', 'GED1104-G00', 'GED1223-G02', 'FT4074-00', 'TC208-00', 'NE465-00', 'AMIE361-00', 'ELC462-00']","[['GEC2001-G32', '16:30', '17:45'], ['GEC1102-G34', '10:30', '11:45'], ['GEC1104-G22', '12:00', '14:45'], ['GEE1127-G01', '18:00', '20:25'], ['IPE303-00', '10:30', '11:45']]"
59,서은비,2021636414,기계공학과,1,1,"['PE107-01', 'ME305-02', 'GEC2001-G00', 'GED1119-G00', 'GE2001-00', 'PE307-01']","[['GEC1403-G34', '9:00', '11:45'], ['GEC1105-G25', '10:30', '11:45'], ['GEE1193-G00', '15:00', '17:45'], ['GEE1652-G00', '10:30', '12:20']]"
60,이우빈,2021156208,기계공학과,1,1,"['IPE303-00', 'LA319-00', 'SPACE201-00', 'GEE1332-G00', 'PM1019-04']","[['GED1119-G01', '13:00', '15:45'], ['GEC1104-G42', '12:00', '14:45'], ['GEC1102-G22', '15:00', '16:15'], ['GEE1961-G00', '10:30', '11:45'], ['GEC1105-G10', '12:00', '13:15']]"
61,최가온,2021022711,기계공학과,1,1,"['EE497-14', 'ID3014-01', 'PM1019-18', 'SC301-01']","[['GEC1105-G34', '13:30', '14:45'], ['GED1511-G00', '13:30', '14:45'], ['GEC2001-G40', '15:00', '17:45'], ['GEC1104-G23', '12:00', '14:45'], ['GEE1344-G00', '9:00', '11:45']]"
62,박세라,2011216860,기계공학과,8,4,"['SPACE412-00', 'IS2513-00', 'GED1113-G01', 'ENV387-01', 'FD110-01', 'CE485-03', 'BME411-00', 'GED1440-G00', 'TK307-02', 'GEE1127-G01', 'BME412-06', 'RU2103-00', 'ELC104-01', 'CDG0264-00', 'GEC1105-G30', 'EE210-01']","[['GEC1102-G22', '15:00', '16:15'], ['GED1541-G00', '15:00', '16:15'], ['GED1329-G00', '15:00', '16:15'], ['IPE108-00', '9:00', '11:45']]"
63,이강현,2016805822,기계공학과,8,4,"['RU3202-00', 'CPE301-03', 'APHY1002-09', 'SM327-03', 'AMIE331-02', 'IS1002-00', 'AMTH1002-03', 'NE201-00', 'CE275-02', 'EE321-00', 'FT3047-00', 'SPACE211-00', 'SWCON254-00', 'IS2517-00', 'CE379-00', 'GED1223-G00', 'PM1019-00', 'KO4304-00', 'GED1119-G00', 'EE213-01']","[['GEC1102-G53', '16:30', '17:45'], ['GEB1102-G05', '15:00', '16:15'], ['GEC2001-G14', '15:00', '16:15'], ['GEC1105-G33', '13:30', '14:45'], ['GED1432-G01', '16:30', '17:45'], ['GED1325-G00', '13:00', '15:45']]"
64,윤윤성,2015487883,기계공학과,5,3,"['VID3028-01', 'ME251-04', 'APHY3600-00', 'AR151-00', 'GE4001-00', 'CHE231-02', 'GED1955-G00', 'ME252-01', 'APHY1000-05', 'JP232-00', 'FD111-01', 'GEC1104-G39', 'GEN301-00', 'GEC2001-G33', 'GED1736-G00']","[['GED1945-G00', '12:00', '13:15'], ['GED1868-G00', '9:00', '11:45'], ['GEC1102-G23', '15:00', '16:15'], ['GEB1202-G00', '9:00', '10:15'], ['GEC1104-G17', '15:00', '17:45'], ['GEB1102-G07', '10:30', '11:45']]"
65,정태연,2011547813,기계공학과,8,4,"['JP111-00', 'AMTH1009-18', 'GEC1102-G29', 'IPE102-00', 'FR3011-01', 'TC433-00', 'SWCON341-00', 'PM3022-07', 'FT2023-00', 'IS3001-01', 'AMTH1002-16', 'CSE330-00', 'CHI103-02', 'APCH1121-05', 'TC433-00', 'ID4019-01', 'ID3012-00', 'BME412-07', 'SM209-00', 'SC103-01', 'IE306-01', 'RU3304-00', 'SC209-00', 'EE202-04']","[['GEC2001-G39', '12:00', '14:45'], ['GEC1104-G18', '15:00', '17:45'], ['GEC1105-G45', '12:00', '14:45'], ['GED1958-G00', '15:00', '16:15']]"
66,김라임,2021916741,기계공학과,2,1,"['BME304-00', 'BME406-00', 'GED1945-G01', 'HBT310-00', 'AMTH1002-02', 'GED1311-G00']","[['GEC2001-G11', '13:30', '14:45'], ['GED1408-G01', '13:30', '14:45'], ['GEC2001-G10', '13:30', '14:45'], ['GED1208-G01', '12:00', '14:45']]"
67,정주희,2012138017,기계공학과,4,2,"['GED1959-G03', 'CDG3277-00', 'GEE1665-G01', 'ID3014-00', 'FD103-00', 'GEE1630-G01', 'GED1357-G00', 'GEC2001-G20']","[['GED1544-G00', '10:30', '11:45'], ['GEC1102-G12', '12:00', '13:15'], ['GEC1105-G23', '10:30', '11:45'], ['EDU3103-G00', '11:00', '12:50'], ['GED1508-G00', '13:30', '14:45'], ['GEE1665-G01', '15:00', '16:50']]"
68,김도율,2015796147,기계공학과,7,4,"['APCH2303-01', 'FSB451-00', 'APHY1002-24', 'CHE251-02', 'PM3022-02', 'GEC1403-G03', 'AMTH1004-12', 'ELC238-00', 'FT2070-00', 'EDU2101-G00', 'DC205-01', 'FT4072-00', 'SC400-01', 'GED1419-G01', 'AMTH1009-16', 'ID4019-01', 'AMTH4010-00', 'RU2101-01', 'DC216-00', 'APCH1121-07']","[['GEC2001-G35', '9:00', '11:45'], ['EDU3101-G00', '15:30', '17:20'], ['EDU3106-G01', '11:00', '12:50'], ['GEC1403-G22', '12:00', '13:15'], ['GED1540-G00', '13:30', '14:45'], ['GEC1102-G48', '13:30', '14:45']]"
69,윤은성,2018336427,기계공학과,8,4,"['GEC1105-G19', 'CDG3254-00', 'CHE231-01', 'CE378-01', 'TK308-01', 'SPACE231-00', 'IS1003-01', 'FSB471-00', 'AR411-02', 'EE211-00', 'PM2023-16', 'RU2101-00', 'APHY4403-00', 'CE275-02', 'EDU3131-G00', 'GEN202-00', 'CHE456-00', 'EE497-05', 'RU1103-01', 'PM4025-02']","[['GEC1102-G47', '13:30', '14:45'], ['EDU3105-G00', '13:30', '15:20'], ['GEC1102-G28', '16:30', '17:45'], ['GEC1104-G39', '9:00', '11:45'], ['EDU4103-G00', '9:00', '10:50']]"
70,강유리,2021855005,기계공학과,2,1,"['AMIE201-00', 'SC204-01', 'APHY4000-00', 'GEC1403-G05']","[['GED1626-G00', '13:30', '14:45'], ['EDU4104-G01', '15:30', '17:20'], ['EDU3105-G00', '13:30', '15:20'], ['GEB1102-G00', '9:00', '10:15'], ['GED1656-G00', '18:00', '20:25'], ['GEE1345-G01', '9:00', '11:45']]"
71,조도헌,2018357724,기계공학과,7,4,"['AMTH1002-11', 'ID4019-01', 'ELC381-00', 'GEN203-01', 'EE211-02', 'RU3304-00', 'CE275-02', 'CE351-02', 'GED1961-G01', 'PM2019-01', 'GEC1102-G40', 'VID4025-00', 'FT4075-00', 'CPE201-14', 'GEE1665-G00', 'CPE301-08']","[['GEE1332-G03', '10:30', '11:20'], ['GED1734-G00', '13:30', '16:15'], ['GEC1104-G34', '12:00', '14:45'], ['GED1862-G00', '12:00', '14:45']]"
72,한유리,2021568119,기계공학과,2,1,"['CSE305-00', 'CHI107-00', 'CPE401-14', 'FSB361-00', 'CPE108-03', 'IS2517-00']","[['GEC1105-G41', '9:00', '11:45'], ['GEE1265-G00', '9:00', '10:15'], ['GEC0103-G11', '10:30', '11:45'], ['GEC1105-G01', '9:00', '10:15'], ['GEC1105-G49', '15:00', '17:45'], ['GED1329-G00', '15:00', '16:15']]"
73,박민혁,2016457721,기계공학과,3,2,"['IS3001-00', 'GEC1102-G37', 'GEN305-00', 'ELC337-00', 'ME312-04', 'SM208-01', 'BIO101-04', 'GEB1202-G00']","[['GEC2001-G17', '16:30', '17:45'], ['GED1945-G01', '12:00', '13:15'], ['GEC1102-G44', '13:30', '14:45'], ['GED1737-G00', '12:00', '14:45'], ['GED1909-G00', '15:00', '16:15']]"
74,장다민,2021081904,기계공학과,2,1,"['GEC1403-G03', 'TC433-01', 'EDU2102-G00', 'VID4022-01']","[['GEC2001-G20', '9:00', '10:15'], ['IPE503-00', '12:00', '14:45'], ['GEC1105-G38', '15:00', '16:15'], ['GEC1102-G11', '10:30', '11:45']]"
75,장예지,2011921547,기계공학과,6,3,"['AMIE396-03', 'VID2011-01', 'EE341-01', 'APCH2201-01', 'AMTH4012-00', 'ELC411-00', 'ESP431-00', 'ELC464-00', 'AMTH1002-01', 'CSE301-01', 'ESP431-00', 'GEN208-00', 'FSB361-00', 'AMIE251-00', 'GEC1102-G36']","[['GED1739-G00', '12:00', '14:45'], ['GED1508-G00', '13:30', '14:45'], ['GEC1105-G48', '12:00', '14:45'], ['GEB1101-G01', '9:00', '10:15']]"
76,한준수,2015612233,기계공학과,3,2,"['GEC1102-G23', 'AMTH1004-03', 'SM2011-00', 'IS2001-01', 'SM312-00', 'CHI420-00', 'AR411-01', 'TC209-00']","[['GEC0103-G00', '16:30', '17:45'], ['GEB1102-G08', '13:30', '14:45'], ['GED1119-G01', '13:00', '15:45'], ['GEC1102-G02', '12:00', '14:45'], ['GEC2001-G40', '15:00', '17:45']]"
77,김아라,2017128784,기계공학과,4,2,"['BME412-04', 'APCH3403-01', 'AMTH1002-08', 'GEC1403-G01', 'TC208-00', 'PE107-01', 'GED1437-G00', 'CA4001-01', 'AR353-00', 'AE352-00']","[['GEE1956-G01', '16:30', '17:45'], ['EDU2103-G03', '15:30', '17:20'], ['GEC2001-G38', '12:00', '14:45'], ['GEE1633-G01', '10:30', '12:20'], ['GEC1104-G34', '12:00', '14:45'], ['EDU3345-G00', '9:00', '11:45']]"
78,박아진,2016622171,기계공학과,6,3,"['VID2019-01', 'PM1019-15', 'AE211-00', 'BME316-00', 'APCH2101-00', 'GEC1102-G05', 'PM2023-09', 'APHY4000-00', 'VID2008-01', 'GED1440-G00', 'BME213-01', 'TK105-01', 'SWCON341-00', 'JP476-00', 'AR511-01']","[['GEE1669-G00', '10:00', '11:50'], ['EDU2107-G00', '13:30', '15:20'], ['GEC1102-G19', '13:30', '14:45'], ['GEC1403-G10', '13:30', '14:45'], ['GED1735-G00', '15:00', '17:45'], ['GEC1403-G23', '13:30', '14:45']]"
79,이도율,2013378388,기계공학과,8,4,"['OMB216-00', 'GEC1104-G10', 'HBT401-00', 'IS3001-01', 'GI103-01', 'ID2013-01', 'RU3304-00', 'IS2502-00', 'AMIE220-02', 'FDA401-00', 'FR2011-00', 'ME331-04', 'IPE401-00', 'CE474-00', 'IS3001-00', 'PM2023-16']","[['GEC1403-G22', '12:00', '13:15'], ['GEE1613-G00', '15:00', '16:50'], ['GEC1105-G16', '15:00', '16:15'], ['EDU4104-G00', '13:30', '15:20'], ['GEE1332-G00', '12:00', '12:50'], ['GEC1102-G38', '10:30', '11:45']]"
80,서재영,2021137079,기계공학과,1,1,"['HBT202-00', 'EE209-01', 'AR211-04', 'HBT206-00', 'GEE1345-G00']","[['GEC1105-G04', '10:30', '11:45'], ['GEC1102-G04', '12:00', '14:45'], ['GEE1960-G01', '9:00', '10:15'], ['GEE1642-G00', '13:00', '14:50'], ['GED1945-G00', '12:00', '13:15']]"
81,강윤,2021895872,기계공학과,1,1,"['SWCON253-01', 'ME312-04', 'IS1001-00', 'GEC1104-G41', 'GED1240-G00', 'ELC464-00']","[['GED1908-G00', '10:30', '11:45'], ['GED1650-G00', '10:30', '11:45'], ['EDU2107-G00', '13:30', '15:20'], ['GEC1104-G03', '12:00', '14:45']]"
82,윤도경,2015089366,기계공학과,4,2,"['ENV387-01', 'IS3306-00', 'GED1961-G01', 'APCH2303-01', 'ME312-01', 'ELC204-01', 'JP374-00', 'CHE351-02', 'GEC1104-G06', 'GEC2001-G04', 'ID2011-00', 'DC304-00']","[['GEC2001-G24', '12:00', '13:15'], ['GEE1127-G02', '18:00', '20:25'], ['GEC2001-G20', '9:00', '10:15'], ['GEC1105-G40', '16:30', '17:45'], ['GED1959-G04', '15:00', '16:15'], ['GEC1105-G20', '9:00', '10:15']]"
83,최예담,2017129792,기계공학과,7,4,"['ID4015-01', 'CA2006-01', 'NE303-00', 'GEC1104-G04', 'GEC1102-G30', 'GEC1403-G25', 'GEE1960-G01', 'SC202-01', 'GED1544-G00', 'CPE401-11', 'GED1104-G00', 'PM3022-07', 'CHI103-01', 'CPE201-06', 'GEB1102-G00', 'GEC1105-G51']","[['GEE1669-G00', '10:00', '11:50'], ['GEC1104-G17', '15:00', '17:45'], ['GEE1961-G01', '10:30', '11:45'], ['GED1609-G00', '15:00', '16:15'], ['GEE1665-G01', '15:00', '16:50']]"
84,이이나,2011469456,기계공학과,7,4,"['GED1628-G00', 'GED1325-G00', 'CPE401-11', 'GEE1605-G00', 'IS3532-00', 'SPACE212-00', 'GEC2001-G04', 'GEE1625-G00', 'SC101-01', 'BIO103-02', 'EE209-02', 'GED1861-G00', 'SC101-01', 'ID4019-01', 'CSE203-03', 'NE303-00', 'AMIE331-01', 'GEE1332-G05', 'CA1007-01', 'APHY1000-06']","[['GEC1104-G23', '12:00', '14:45'], ['GEE1633-G01', '10:30', '12:20'], ['GEC1102-G25', '15:00', '16:15'], ['GEB1301-G01', '12:00', '14:45']]"
85,윤서진,2021293651,기계공학과,2,1,"['PM2023-09', 'EDU3195-G00', 'CSE335-00', 'SWCON311-00']","[['GEE1953-G01', '15:00', '16:15'], ['GEC1105-G11', '12:00', '13:15'], ['GEC1403-G35', '12:00', '14:45'], ['GED1467-G00', '10:30', '11:45']]"
86,임영민,2021671343,기계공학과,2,1,"['VID3011-00', 'NE412-00', 'PM1019-18', 'AMTH3025-00']","[['GEC1104-G23', '12:00', '14:45'], ['GED1908-G00', '10:30', '11:45'], ['GEC1102-G33', '10:30', '11:45'], ['GEC1105-G26', '12:00', '13:15']]"
87,윤다희,2021614329,기계공학과,1,1,"['SM2011-00', 'SPACE201-00', 'IS3107-00', 'CPE201-11']","[['GEC1104-G26', '15:00', '17:45'], ['GED1736-G00', '12:00', '14:45'], ['GED1440-G01', '18:00', '20:25'], ['GEC1104-G21', '12:00', '14:45'], ['GED1995-G00', '15:00', '16:15'], ['GED1459-G00', '12:00', '14:45']]"
88,임준하,2011453764,기계공학과,5,3,"['GEC2001-G34', 'EE209-04', 'EE497-02', 'GED1965-G00', 'APCH4607-00', 'CA3022-00', 'FD110-02', 'NE413-00', 'VID4018-00', 'PE216-00', 'GEN409-00', 'ID3015-01', 'CE277-01', 'ME251-02', 'AMIE471-00']","[['GEC1101-G01', '16:30', '17:45'], ['GED1951-G00', '9:00', '11:45'], ['GEC1104-G23', '12:00', '14:45'], ['GED1717-G02', '10:30', '11:45'], ['GED1362-G00', '10:30', '11:45']]"
89,최세연,2021427645,기계공학과,1,1,"['GED1960-G00', 'TC316-00', 'BIO101-03', 'GEC2001-G14']","[['GEC1104-G30', '12:00', '14:45'], ['GED1419-G00', '13:30', '14:45'], ['GEC1102-G11', '10:30', '11:45'], ['GEC1102-G18', '13:30', '14:45'], ['GED1966-G00', '15:00', '16:15'], ['GEE1633-G01', '10:30', '12:20']]"
90,정시원,2014106306,기계공학과,8,4,"['CA4011-00', 'ME231-03', 'CE275-01', 'CSE103-03', 'CSE302-03', 'CPE101-04', 'SM321-00', 'GEE1960-G00', 'APHY3602-00', 'PM1019-18', 'EDU4104-G00', 'IS1003-00', 'JP211-02', 'PM2023-09', 'IE214-00', 'EE442-00', 'ELC103-01', 'APCH2303-00', 'FT4071-00', 'GED1502-G00']","[['GED1717-G00', '13:30', '14:45'], ['GEC1102-G45', '13:30', '14:45'], ['GED1508-G01', '10:30', '11:45'], ['EDU2107-G00', '13:30', '15:20']]"
91,장다윤,2012645568,기계공학과,4,2,"['AMTH1002-15', 'GED1966-G00', 'CSE406-00', 'APHY2105-00', 'GEB1102-G00', 'CPE301-11', 'EE211-00', 'CA4001-00', 'RU2101-01', 'EE210-01']","[['IPE108-00', '9:00', '11:45'], ['EDU3104-G00', '13:30', '15:20'], ['GEC1104-G42', '12:00', '14:45'], ['GEC1104-G39', '9:00', '11:45'], ['GED1876-G00', '10:30', '11:45']]"
92,정예리,2014574466,기계공학과,3,2,"['CPE401-02', 'GEE1344-G02', 'PM4025-06', 'CDG3278-00', 'CHE132-02', 'APHY1000-10', 'CHE231-02', 'GED1539-G00']","[['GEB1202-G00', '9:00', '10:15'], ['GED1801-G00', '13:30', '14:45'], ['GED1356-G00', '10:30', '13:15'], ['IPE108-00', '9:00', '11:45'], ['GEC1104-G12', '12:00', '14:45'], ['GED1206-G00', '15:00', '16:15']]"
93,박이준,2014921630,기계공학과,5,3,"['OMB320-00', 'GEC1403-G21', 'TK203-01', 'AR111-02', 'CA4002-00', 'RU3304-00', 'FT1001-00', 'ENV379-00', 'CPE301-05', 'APCH1131-02', 'GED1539-G00', 'GED1405-G00', 'TC205-00', 'OMB204-00', 'ENV488-01', 'GEC1403-G06', 'GED1435-G00', 'AR111-05']","[['GEE1667-G00', '9:00', '10:50'], ['GED1508-G00', '13:30', '14:45'], ['GEC1403-G26', '13:30', '14:45'], ['GED1621-G00', '10:30', '11:45'], ['EDU3106-G01', '11:00', '12:50']]"
94,김채영,2016021232,기계공학과,8,4,"['GEB1301-G00', 'GEC1105-G35', 'SPACE322-00', 'AMIE461-00', 'IS3406-00', 'ID3013-00', 'ME231-03', 'GEE1959-G01', 'CHE453-00', 'GEN302-01', 'CPE301-11', 'VID2011-00', 'AMTH1002-15', 'GEE1332-G03', 'IS4402-00', 'AR211-03', 'ID2003-01', 'AMIE394-02', 'CPE101-05', 'GED1734-G00']","[['GEE1648-G00', '18:00', '19:50'], ['GEE1953-G01', '15:00', '16:15'], ['GEC1104-G10', '9:00', '11:45'], ['GEC2001-G32', '16:30', '17:45']]"
95,장민설,2015236545,기계공학과,7,4,"['ID4014-00', 'GED1504-G00', 'ME275-01', 'FT3077-00', 'IS2103-00', 'APHY1100-00', 'NE359-00', 'AR111-04', 'DC213-00', 'FT4077-00', 'AR311-03', 'GEC1102-G39', 'GEC2001-G35', 'AMTH1004-06', 'GEN203-02', 'NE201-00']","[['GEE1615-G00', '10:30', '12:20'], ['GED1305-G00', '12:00', '14:45'], ['GEC1105-G44', '9:00', '11:45'], ['GEC2001-G32', '16:30', '17:45']]"
96,김태인,2018054776,기계공학과,4,2,"['AE211-03', 'GE3001-00', 'FD111-04', 'GEC1403-G26', 'CSE203-04', 'ENV274-00', 'RU2201-00', 'APHY3600-00', 'CHE132-01', 'CDG3277-00']","[['GEC1105-G22', '10:30', '11:45'], ['GED1865-G00', '12:00', '13:15'], ['GEC1104-G43', '15:00', '17:45'], ['GEC1104-G12', '12:00', '14:45'], ['GEC1102-G44', '13:30', '14:45'], ['GED1717-G02', '10:30', '11:45']]"
97,이규림,2021005298,기계공학과,1,1,"['CSE224-00', 'CHE232-01', 'PM3024-00', 'GEC1105-G39', 'AR211-01']","[['GEC1403-G03', '10:30', '11:45'], ['GEE1961-G01', '10:30', '11:45'], ['GEC0103-G11', '10:30', '11:45'], ['GEC1403-G19', '10:30', '11:45'], ['GEC1105-G03', '9:00', '10:15'], ['GEC2001-G19', '9:00', '10:15']]"
98,최성환,2012777751,기계공학과,6,3,"['PM4021-00', 'GEC0103-G09', 'AMTH1009-18', 'PM2023-15', 'RU4402-00', 'ENV488-02', 'APCH1101-04', 'EDU3137-G00', 'GEN306-02', 'AMTH1004-02', 'APCH1121-01', 'ME211-04', 'AMTH1009-03', 'IS2516-00', 'BME305-00', 'TC321-00', 'GEC1102-G11', 'BIO103-01']","[['GED1202-G00', '13:30', '14:45'], ['GEC1104-G35', '15:00', '17:45'], ['GEC1104-G16', '15:00', '17:45'], ['GEC1105-G47', '12:00', '14:45'], ['GEC1102-G00', '9:00', '11:45'], ['GEC1403-G19', '10:30', '11:45']]"
99,최재율,2015711393,기계공학과,3,2,"['LA312-00', 'CSE305-01', 'VID3001-00', 'IS2201-00', 'PM2023-05', 'APHY1000-01', 'AMTH2006-00', 'ELC410-00']","[['GEC2001-G25', '12:00', '13:15'], ['GEC1403-G04', '10:30', '11:45'], ['GED1440-G00', '15:00', '17:45'], ['IPE108-00', '9:00', '11:45'], ['GEB1202-G06', '13:30', '14:45']]"
100,한세은,2021462532,기계공학과,1,1,"['CPE104-06', 'GEC1104-G20', 'GED1860-G00', 'GEC1102-G24', 'GEC1105-G46', 'APCH2303-00']","[['GEC1102-G01', '9:00', '11:45'], ['GEE1959-G00', '10:30', '11:45'], ['GEC1104-G18', '15:00', '17:45'], ['GED1984-G00', '12:00', '13:15'], ['GEE1330-G04', '18:00', '20:00']]"
101,이원,2016745327,기계공학과,6,3,"['GEC1105-G03', 'GEE1344-G02', 'GEB1102-G06', 'GEE1332-G01', 'IS1004-00', 'APCH3403-01', 'TK401-01', 'ELC311-00', 'APHY1002-12', 'CA1006-00', 'FD112-00', 'GEC1403-G21', 'GEN302-01', 'FR1011-01', 'CHE232-03']","[['GEC1403-G17', '10:30', '11:45'], ['GEC2001-G23', '10:30', '11:45'], ['GED1626-G00', '13:30', '14:45'], ['GEC1102-G20', '13:30', '14:45']]"
102,한연수,2018008109,기계공학과,3,2,"['LA319-00', 'AMTH1009-16', 'GEC1105-G50', 'SWCON341-00', 'APHY3201-00', 'IS1001-02', 'SC303-01', 'GEC1104-G44', 'GEC1102-G36', 'CA3017-00']","[['GED1960-G00', '16:30', '17:45'], ['GEC0103-G08', '12:00', '13:15'], ['GEC1403-G11', '15:00', '16:15'], ['GEC1104-G20', '9:00', '11:45'], ['GEC1104-G13', '12:00', '14:45']]"
103,서찬빈,2017591294,기계공학과,3,2,"['GEC2001-G29', 'EE497-02', 'OMB412-00', 'ESP438-00', 'IE203-01', 'GEC1102-G26', 'GEC1105-G14', 'GEE1615-G00', 'DC204-00', 'IE306-01', 'PM4005-00', 'GEE1127-G00']","[['GED1961-G00', '12:00', '13:15'], ['GEC1105-G19', '9:00', '10:15'], ['GEC2001-G41', '15:00', '17:45'], ['GEC2001-G40', '15:00', '17:45'], ['GEE1958-G00', '9:00', '10:15'], ['GEC1104-G33', '12:00', '14:45']]"
104,윤지안,2018879959,기계공학과,7,4,"['CHE232-05', 'IS2515-00', 'AR311-03', 'EDU3106-G01', 'GEC1101-G02', 'ME375-01', 'GED1541-G00', 'CSE428-00', 'GEN302-01', 'GEE1332-G01', 'AMTH1002-01', 'GED1959-G03', 'CA2006-00', 'ESP334-00', 'EE202-00', 'TK311-02']","[['GEC1102-G44', '13:30', '14:45'], ['EDU3105-G00', '13:30', '15:20'], ['GED1965-G00', '13:30', '14:45'], ['GEE1670-G00', '14:00', '15:50']]"
105,김재율,2021067017,기계공학과,1,1,"['PM2023-12', 'CPE301-16', 'PM2018-00', 'ME475-01', 'TK201-02', 'ME475-01']","[['GEC1403-G28', '15:00', '16:15'], ['GED1957-G00', '15:00', '16:15'], ['GEC1104-G08', '9:00', '11:45'], ['GEC1104-G01', '12:00', '14:45'], ['GED1958-G00', '15:00', '16:15']]"
106,한동민,2014751222,기계공학과,3,2,"['PE216-00', 'CSE331-00', 'GEB1102-G08', 'SC105-01', 'TK105-01', 'ELC253-00', 'PM1019-06', 'SM2011-00']","[['EDU4103-G00', '9:00', '10:50'], ['GED1876-G00', '10:30', '11:45'], ['GEC1403-G36', '12:00', '14:45'], ['GEC1102-G07', '10:30', '11:45'], ['GED1419-G00', '13:30', '14:45']]"
107,한해성,2021047659,기계공학과,2,1,"['EE486-00', 'EE497-14', 'PM1012-00', 'GEC1104-G20', 'AMIE394-01']","[['EDU3345-G00', '9:00', '11:45'], ['GEC1102-G01', '9:00', '11:45'], ['GEC1102-G04', '12:00', '14:45'], ['GEE1956-G01', '16:30', '17:45'], ['GEC1403-G31', '16:30', '17:45'], ['GEC1105-G22', '10:30', '11:45']]"
108,윤도율,2011422495,기계공학과,7,4,"['CDG3253-00', 'FDA301-00', 'PM2023-07', 'GED1465-G00', 'AMTH3013-00', 'APHY4404-00', 'APHY4200-00', 'APCH1121-03', 'AE331-00', 'GED1358-G00', 'PE216-00', 'APHY1002-09', 'APHY1002-02', 'GEC1102-G26', 'OMB412-00', 'EE463-00']","[['GEC1102-G06', '9:00', '10:15'], ['GEC1403-G02', '10:30', '11:45'], ['GEC1105-G49', '15:00', '17:45'], ['GEC0103-G06', '13:30', '14:45']]"
109,박다솔,2021048490,기계공학과,2,1,"['GI400-01', 'GEE1644-G01', 'GEC1403-G29', 'AR311-03', 'CPE401-15']","[['GEC1102-G02', '12:00', '14:45'], ['GED1432-G00', '13:30', '14:45'], ['GEC1102-G29', '9:00', '10:15'], ['GED1909-G00', '15:00', '16:15'], ['GED1733-G00', '12:00', '14:45'], ['GEC1104-G38', '9:00', '11:45']]"
110,김연재,2015264608,기계공학과,5,3,"['NE103-00', 'ME379-01', 'PAM311-00', 'GED1465-G00', 'GEC1104-G43', 'SC310-00', 'GEC1403-G33', 'GEE1344-G00', 'SC202-01', 'AMTH1004-05', 'APHY1002-16', 'EE201-02', 'CDG3262-00', 'SC204-01', 'AR151-00', 'FT1001-00', 'DC301-00', 'AMTH1004-12']","[['GED1966-G00', '15:00', '16:15'], ['GEE1657-G01', '18:00', '20:25'], ['GED1819-G00', '9:00', '11:45'], ['GEC1403-G04', '10:30', '11:45'], ['GEC1104-G15', '12:00', '14:45'], ['GEC1104-G05', '15:00', '17:45']]"
111,강승범,2013675259,기계공학과,6,3,"['APCH4501-00', 'APHY1002-28', 'EE497-05', 'IE207-00', 'GEE1332-G01', 'DC401-00', 'AMTH1009-13', 'IS3107-00', 'GEE1667-G00', 'IE207-00', 'ME321-01', 'AMTH1009-16']","[['GEC1102-G13', '12:00', '13:15'], ['GEC1104-G23', '12:00', '14:45'], ['GEC1102-G50', '15:00', '16:15'], ['GEC1104-G34', '12:00', '14:45'], ['GEE1345-G02', '18:00', '20:45']]"
112,서현빈,2015481847,기계공학과,5,3,"['VID3009-01', 'GEE1657-G01', 'IE306-00', 'PM4025-12', 'GED1432-G00', 'SPACE231-00', 'EDU3104-G00', 'JP331-00', 'GEC1105-G43', 'GED1984-G00', 'GED1993-G00', 'AR111-02', 'CSE103-01', 'CHI302-00', 'PM4025-06', 'AT301-00', 'GEN315-00', 'GEC1102-G35']","[['GEE1332-G01', '15:00', '15:50'], ['GEB1202-G05', '12:00', '13:15'], ['GEE1667-G01', '9:00', '10:50'], ['GED1123-G00', '13:30', '14:45']]"
113,임태인,2015421061,기계공학과,3,2,"['ME314-02', 'JP251-00', 'PM1019-15', 'GEC1102-G04', 'VID3015-00', 'IS3002-00', 'GEN202-00', 'GI102-01', 'RU2304-00', 'CA2006-01']","[['GEC1104-G33', '12:00', '14:45'], ['GEC1104-G20', '9:00', '11:45'], ['GEC1104-G31', '12:00', '14:45'], ['GED1660-G00', '10:30', '13:15']]"
114,윤서원,2013909802,기계공학과,7,4,"['APHY1002-19', 'TK310-02', 'GEE1958-G00', 'IS2514-00', 'ELC101-00', 'EE497-01', 'NE465-00', 'AMTH1004-08', 'AMIE396-04', 'APCH4600-00', 'BME412-05', 'CSE201-02', 'GEC2001-G22', 'SWCON366-00', 'GEC1102-G53', 'ME371-02']","[['GEC2001-G27', '13:30', '14:45'], ['GEC1105-G06', '10:30', '11:45'], ['GEC1105-G16', '15:00', '16:15'], ['GED1528-G00', '9:00', '10:15'], ['GEC1105-G07', '12:00', '13:15'], ['GED1537-G00', '10:30', '11:45']]"
